Customer_ID,Annual_Income,Debt_to_Income_Ratio,Employment_Length_Years,Credit_Lines_Outstanding,Loan_Amount,FICO_Score,Previous_Delinquencies,Loan_Term_Months,Interest_Rate_%,Defaulted
CUST04382,113671,0.41,3,14,65953,565,8,60,18.6,1
CUST04383,82397,0.58,15,1,35186,843,5,60,11.79,0
CUST04384,112276,0.49,23,8,80944,709,6,60,14.7,0
CUST04385,78442,0.44,11,3,79082,814,2,48,8.71,0
CUST04386,165299,0.56,39,8,77770,496,1,60,16.4,1
CUST04387,58071,0.52,38,11,96743,515,4,48,17.27,0
CUST04388,131820,0.09,23,5,90731,536,7,48,15.47,0
CUST04389,105123,0.25,9,14,96185,577,6,60,15.66,0
CUST04390,73479,0.34,10,3,61838,506,8,60,19.33,0
CUST04391,87189,0.57,24,2,44503,454,0,36,16.2,0
CUST04392,23986,0.31,37,10,93052,841,0,60,6.18,0
CUST04393,165812,0.54,33,13,74828,418,8,60,22.85,1
CUST04394,80373,0.52,20,9,5139,420,6,48,20.74,1
CUST04395,28663,0.29,16,10,90199,705,3,60,11.08,1
CUST04396,32584,0.45,40,15,68259,447,5,60,19.39,1
CUST04397,196297,0.13,30,2,27992,547,6,60,15.35,1
CUST04398,108797,0.19,24,11,82883,810,4,36,8.19,0
CUST04399,44170,0.44,35,10,63989,584,4,48,15.12,0
CUST04400,83150,0.29,35,11,2491,349,7,36,21.15,0
CUST04401,175255,0.37,30,12,75713,574,3,48,14.08,0
CUST04402,91994,0.06,19,8,57536,365,8,36,19.66,1
CUST04403,123023,0.58,39,2,35804,333,7,48,23.82,1
CUST04404,149453,0.21,30,4,73981,804,6,60,10.38,0
CUST04405,119883,0.32,11,1,56796,340,0,60,17.19,0
CUST04406,149841,0.2,10,11,81837,834,3,36,7.05,0
CUST04407,52769,0.15,6,3,6495,776,4,48,8.61,0
CUST04408,59961,0.29,21,14,94181,653,1,60,10.82,0
CUST04409,163050,0.17,32,3,22396,532,4,60,14.6,0
CUST04410,94431,0.22,6,9,16322,670,2,60,10.59,0
CUST04411,147455,0.27,38,10,2420,494,2,60,14.83,0
CUST04412,146888,0.17,10,11,95215,392,1,60,15.55,0
CUST04413,74508,0.24,19,3,98212,632,8,36,15.28,0
CUST04414,180015,0.49,14,14,71270,831,5,60,11.33,1
CUST04415,120538,0.54,30,10,38056,675,8,48,16.74,1
CUST04416,194925,0.51,15,15,1026,660,4,60,14.53,1
CUST04417,155438,0.24,22,13,61260,390,1,60,16.16,0
CUST04418,92240,0.14,3,1,35902,408,2,60,15.66,0
CUST04419,135675,0.32,12,7,76082,784,3,36,9.1,0
CUST04420,172291,0.12,22,9,40308,690,0,36,7.45,0
CUST04421,181886,0.42,23,12,74733,557,5,48,16.25,1
CUST04422,168258,0.3,1,3,37635,772,8,60,13.2,1
CUST04423,34191,0.15,26,5,56287,325,8,36,21.25,0
CUST04424,81207,0.13,12,6,80379,513,1,60,12.59,0
CUST04425,173329,0.41,7,14,68747,729,6,36,13.12,0
CUST04426,62412,0.51,10,14,15686,344,1,48,18.82,0
CUST04427,33216,0.24,20,6,52941,677,0,48,8.69,0
CUST04428,175149,0.15,23,2,9567,339,5,48,18.85,1
CUST04429,75717,0.46,16,3,93578,364,7,60,22.68,1
CUST04430,81661,0.25,21,4,77324,563,2,36,12.66,1
CUST04431,73890,0.34,15,1,71190,727,4,36,11.2,0
CUST04432,25442,0.21,22,6,26791,603,4,60,13.37,0
CUST04433,97916,0.21,2,15,36753,692,3,48,10.23,0
CUST04434,180988,0.5,9,4,50176,680,6,36,14.91,0
CUST04435,175258,0.43,11,11,31402,519,0,60,14.16,0
CUST04436,96474,0.27,19,1,1562,757,7,48,12.09,0
CUST04437,111193,0.19,36,6,39359,381,1,48,15.45,0
CUST04438,85292,0.11,12,6,74878,368,5,48,17.9,0
CUST04439,124846,0.11,13,11,20995,837,3,60,6.76,0
CUST04440,113402,0.05,30,13,45392,591,3,36,11.15,0
CUST04441,102774,0.49,11,15,16413,404,0,60,17.15,0
CUST04442,75082,0.18,25,1,1598,320,5,48,19.5,0
CUST04443,88465,0.22,24,6,92006,514,7,36,16.99,1
CUST04444,186204,0.47,31,14,67687,814,0,60,8.05,0
CUST04445,186255,0.17,40,13,71372,371,7,60,20.21,0
CUST04446,96300,0.27,2,8,35260,783,7,36,11.52,0
CUST04447,75935,0.28,22,2,33891,427,3,60,17.07,0
CUST04448,156846,0.22,15,11,30552,842,1,60,6.13,0
CUST04449,149416,0.47,2,13,4829,577,4,48,15.52,0
CUST04450,69649,0.55,25,10,74673,431,1,60,17.74,0
CUST04451,182454,0.41,32,1,63639,481,6,36,18.53,0
CUST04452,127343,0.37,4,3,88771,579,8,48,17.47,0
CUST04453,136873,0.19,34,3,24490,483,6,36,16.73,0
CUST04454,73484,0.6,8,3,73086,791,8,48,14.69,0
CUST04455,143917,0.33,8,14,37157,340,7,36,21.67,0
CUST04456,23134,0.33,25,3,5645,490,4,48,16.29,0
CUST04457,109078,0.45,11,13,23360,605,3,48,14.05,1
CUST04458,77596,0.12,6,9,37437,845,8,48,9.67,0
CUST04459,190052,0.32,30,3,80961,344,3,36,18.7,0
CUST04460,118144,0.51,3,5,53262,453,8,36,21.34,1
CUST04461,125360,0.19,2,9,12841,810,5,48,8.89,0
CUST04462,67056,0.14,17,2,59038,472,7,36,17.27,0
CUST04463,180650,0.57,4,6,7328,839,0,48,7.8,0
CUST04464,51243,0.15,31,2,51504,562,5,60,14.48,1
CUST04465,188467,0.54,9,7,5770,439,8,48,21.89,0
CUST04466,48409,0.56,31,15,95642,782,0,48,8.96,0
CUST04467,49556,0.24,28,14,69912,699,6,48,12.41,0
CUST04468,187623,0.25,22,6,10743,516,4,48,15.09,0
CUST04469,65535,0.17,18,1,29672,527,2,48,12.81,1
CUST04470,197565,0.27,5,12,40581,666,4,48,11.97,0
CUST04471,20073,0.57,11,15,37589,436,2,36,17.99,1
CUST04472,94664,0.58,7,2,93705,804,4,60,11.94,0
CUST04473,175095,0.19,23,9,27532,697,6,36,12.06,1
CUST04474,90951,0.53,10,1,94265,517,1,60,15.71,1
CUST04475,180901,0.08,19,11,92541,680,4,36,10.15,0
CUST04476,82256,0.59,27,6,68833,767,6,48,13.73,0
CUST04477,158524,0.5,3,12,98663,367,0,36,17.54,1
CUST04478,75612,0.38,18,4,2946,484,8,48,19.63,1
CUST04479,40304,0.28,20,10,11108,394,5,36,18.69,0
CUST04480,97937,0.5,35,13,23898,763,2,60,10.8,0
CUST04481,29434,0.18,39,1,59247,585,2,60,12.12,0
CUST04482,75832,0.43,22,12,5749,542,7,48,18.06,0
CUST04483,61340,0.09,0,1,68538,731,6,48,10.52,0
CUST04484,127984,0.21,30,6,2044,674,8,36,14.12,1
CUST04485,196600,0.17,26,11,98831,514,2,48,13.09,1
CUST04486,36469,0.47,4,6,6533,486,2,36,16.1,0
CUST04487,105298,0.24,11,7,16330,802,4,48,8.77,0
CUST04488,84038,0.41,27,6,75725,842,4,60,9.75,0
CUST04489,104767,0.22,19,5,36777,312,2,48,17.9,0
CUST04490,128774,0.5,28,5,63595,568,5,48,16.65,0
CUST04491,117263,0.52,28,5,76144,690,4,48,13.45,0
CUST04492,143288,0.35,37,6,41851,673,3,36,11.76,1
CUST04493,90890,0.51,33,7,21718,372,0,60,18.01,1
CUST04494,92385,0.17,5,11,40958,808,6,36,9.48,0
CUST04495,193847,0.47,5,1,74082,406,2,48,17.85,1
CUST04496,176196,0.38,19,7,36874,790,6,36,11.55,0
CUST04497,104505,0.11,12,13,88025,603,3,48,11.37,0
CUST04498,102060,0.35,31,11,82456,383,4,36,18.79,1
CUST04499,63351,0.49,34,2,31873,459,1,48,16.15,0
CUST04500,123262,0.16,39,9,21198,311,7,60,21.44,1
CUST04501,92082,0.07,19,9,27418,818,2,60,6.16,1
CUST04502,132876,0.17,9,2,59298,560,5,60,14.69,1
CUST04503,138219,0.35,40,5,23464,472,8,48,19.65,0
CUST04504,157986,0.4,30,13,69704,414,3,60,18.31,1
CUST04505,151086,0.27,11,9,7568,587,4,36,13.7,1
CUST04506,154557,0.34,3,15,33051,438,3,48,16.81,1
CUST04507,81315,0.44,3,11,40968,510,0,60,14.44,1
CUST04508,134062,0.59,16,6,33604,771,1,60,10.64,0
CUST04509,21987,0.6,2,7,33638,493,3,60,18.19,1
CUST04510,61572,0.37,35,10,78290,555,3,48,14.5,0
CUST04511,150620,0.21,26,13,48992,757,8,48,12.31,0
CUST04512,135985,0.57,17,8,5854,604,7,36,17.83,0
CUST04513,131777,0.41,36,9,19854,579,3,60,14.79,1
CUST04514,125048,0.16,24,9,38299,377,4,60,17.9,1
CUST04515,133107,0.43,8,11,61568,509,0,60,14.38,1
CUST04516,189670,0.14,6,6,65188,489,3,48,14.1,0
CUST04517,80736,0.32,29,13,58017,746,4,60,11.13,0
CUST04518,60159,0.29,39,4,51151,678,0,60,9.57,0
CUST04519,89148,0.53,18,3,64820,431,1,48,17.08,1
CUST04520,36331,0.29,15,9,8544,759,6,60,12.01,0
CUST04521,30755,0.32,24,9,51749,820,0,36,6.21,0
CUST04522,65356,0.59,23,3,47057,772,7,60,14.82,1
CUST04523,161324,0.16,5,3,58233,821,6,48,9.11,0
CUST04524,131518,0.13,24,13,48120,844,3,60,6.77,0
CUST04525,113596,0.47,13,9,77470,491,8,36,20.19,1
CUST04526,73510,0.08,35,10,20274,414,4,60,16.45,1
CUST04527,109134,0.25,3,6,31492,347,8,48,21.57,1
CUST04528,81387,0.21,25,13,73283,786,1,60,7.28,0
CUST04529,97526,0.37,38,15,6296,640,5,36,14.04,0
CUST04530,167938,0.36,6,4,83975,741,2,60,10.16,0
CUST04531,55117,0.42,14,5,51232,637,2,48,12.41,0
CUST04532,48447,0.1,24,2,40963,474,6,36,16.2,0
CUST04533,116277,0.21,26,7,36933,631,4,60,12.76,0
CUST04534,119651,0.38,6,11,93770,779,6,36,11.79,1
CUST04535,179451,0.43,38,11,12786,423,7,36,20.66,0
CUST04536,156051,0.25,20,13,92968,827,4,48,8.3,0
CUST04537,132998,0.39,37,10,29960,389,7,60,21.58,1
CUST04538,164618,0.23,4,14,8366,421,6,48,18.4,0
CUST04539,166991,0.45,21,11,57114,588,6,48,16.52,1
CUST04540,147466,0.3,23,6,97366,431,6,36,18.74,0
CUST04541,26151,0.26,20,12,75166,608,8,36,15.96,0
CUST04542,129447,0.38,40,14,53360,798,7,60,12.57,1
CUST04543,181431,0.19,14,4,24295,659,1,36,9.39,1
CUST04544,103115,0.6,33,3,47188,566,8,36,19.6,0
CUST04545,98564,0.49,40,13,71568,780,6,48,12.65,0
CUST04546,152967,0.2,20,2,89604,419,0,36,14,0
CUST04547,102982,0.1,6,13,67250,386,5,60,17.92,1
CUST04548,45521,0.08,28,8,27717,477,8,48,17.38,1
CUST04549,141063,0.05,31,1,13832,756,6,60,10.15,0
CUST04550,174425,0.47,28,2,93715,686,7,36,15.24,0
CUST04551,157807,0.37,25,9,63356,844,7,60,11.49,0
CUST04552,78279,0.17,5,14,7978,624,2,48,10.69,1
CUST04553,103308,0.45,39,8,8659,305,5,36,21.99,1
CUST04554,73242,0.26,30,8,41131,821,8,60,11.81,0
CUST04555,47701,0.39,32,8,35717,733,4,36,11.47,0
CUST04556,70703,0.17,34,15,27634,456,4,36,15.76,0
CUST04557,183200,0.44,14,15,21106,422,2,60,17.76,1
CUST04558,22431,0.51,15,14,74273,407,1,60,17.95,1
CUST04559,84125,0.44,34,7,37062,787,5,60,11.89,0
CUST04560,154329,0.18,34,6,76587,718,6,60,12.02,0
CUST04561,165150,0.54,8,13,1632,700,4,36,13.39,1
CUST04562,199259,0.28,31,3,22992,843,6,60,10.09,1
CUST04563,155438,0.31,18,15,33023,456,8,60,20.18,1
CUST04564,59355,0.11,25,15,63045,742,3,36,8.34,1
CUST04565,42257,0.06,28,15,56790,511,3,60,13.48,0
CUST04566,147374,0.2,35,9,55064,721,3,48,9.51,0
CUST04567,68000,0.05,17,11,69749,768,6,60,9.89,1
CUST04568,70334,0.07,14,1,53669,608,5,60,12.84,0
CUST04569,97171,0.2,23,14,16763,792,8,60,11.97,1
CUST04570,60083,0.29,2,5,37295,672,7,60,14.6,0
CUST04571,112432,0.28,30,14,26670,549,3,36,13.91,0
CUST04572,159618,0.52,4,6,52877,347,2,60,20.03,0
CUST04573,168316,0.34,23,9,79704,660,7,48,14.77,0
CUST04574,96090,0.58,39,2,64363,381,5,60,21.87,0
CUST04575,138500,0.46,19,9,74941,620,7,60,17.1,1
CUST04576,160636,0.59,29,6,91974,543,0,36,14.42,0
CUST04577,118110,0.4,10,10,59650,850,5,60,10.2,0
CUST04578,192407,0.15,35,13,84007,303,2,36,17.53,1
CUST04579,100402,0.18,26,1,77131,458,6,36,17.19,1
CUST04580,171145,0.07,35,6,48390,382,2,60,15.67,1
CUST04581,124159,0.14,16,6,91603,472,2,60,14.27,1
CUST04582,26461,0.13,15,10,47184,628,1,48,9.58,1
CUST04583,34055,0.58,32,12,3788,773,6,36,13.52,0
CUST04584,137837,0.38,0,12,15841,558,0,48,12.41,0
CUST04585,127969,0.35,12,10,5573,564,2,48,13.44,1
CUST04586,83266,0.6,2,15,16291,303,7,48,24.63,1
CUST04587,134913,0.47,24,7,76941,415,4,36,19.05,1
CUST04588,28899,0.43,32,3,81001,381,3,48,18.77,0
CUST04589,72529,0.38,24,7,55494,452,4,60,18.02,0
CUST04590,137521,0.23,14,6,66063,651,3,48,11.28,0
CUST04591,79107,0.33,5,11,97412,667,6,36,13.83,0
CUST04592,106223,0.35,8,10,24102,474,2,60,15.9,1
CUST04593,187913,0.57,38,15,14287,369,8,48,23.65,1
CUST04594,177670,0.14,39,15,6487,616,1,60,10.43,0
CUST04595,147312,0.24,31,10,25624,771,3,36,8.74,0
CUST04596,151169,0.38,2,8,99426,585,7,48,16.72,0
CUST04597,168531,0.17,14,9,66346,345,1,60,16.58,1
CUST04598,24544,0.45,26,4,86469,790,7,36,12.81,0
CUST04599,169099,0.44,35,6,79287,582,4,48,15.17,1
CUST04600,89489,0.34,13,5,62312,647,6,60,14.85,1
CUST04601,76479,0.24,3,1,12277,331,2,48,17.64,1
CUST04602,145611,0.07,32,2,22452,377,5,48,17.38,1
CUST04603,117828,0.2,34,3,87117,372,7,48,19.93,0
CUST04604,138274,0.46,29,5,57048,812,6,48,11.71,1
CUST04605,76020,0.55,14,12,31614,809,4,60,11.59,0
CUST04606,68963,0.45,1,11,71034,835,4,48,9.73,0
CUST04607,64328,0.36,20,11,12211,322,7,36,22.3,0
CUST04608,78310,0.42,27,15,77161,836,2,48,8.07,0
CUST04609,38646,0.34,11,7,3514,739,0,48,8.14,0
CUST04610,182118,0.51,23,4,6593,626,5,36,15.47,1
CUST04611,47549,0.45,35,12,93022,681,7,36,15.19,0
CUST04612,144607,0.33,1,1,93119,352,5,60,20.51,0
CUST04613,146602,0.53,34,1,64999,774,0,60,9.4,0
CUST04614,120759,0.38,24,3,4610,315,2,48,19.11,1
CUST04615,49234,0.3,6,15,4672,785,4,60,10.12,0
CUST04616,105289,0.17,36,1,49171,559,6,36,14.91,1
CUST04617,174011,0.2,15,14,51549,643,2,48,10.52,1
CUST04618,157959,0.23,11,2,5501,613,8,48,15.61,0
CUST04619,20269,0.6,28,13,88469,759,6,36,13.99,0
CUST04620,155797,0.37,12,15,93374,623,5,36,14.41,0
CUST04621,145657,0.09,25,1,68565,591,6,60,14.07,1
CUST04622,68405,0.21,18,4,52359,377,5,48,18.5,0
CUST04623,111164,0.11,1,9,88486,566,3,36,12.18,0
CUST04624,105257,0.38,2,10,35086,605,1,36,12.09,0
CUST04625,177475,0.59,35,6,37342,799,7,36,13.73,1
CUST04626,108423,0.51,38,11,54110,771,6,60,13.5,0
CUST04627,48097,0.45,33,10,48822,820,2,60,9.15,0
CUST04628,149822,0.43,8,5,41401,556,0,36,12.85,1
CUST04629,87479,0.43,11,7,77056,474,3,36,16.74,1
CUST04630,35953,0.32,14,5,73293,631,6,60,15.04,0
CUST04631,49363,0.34,15,6,49734,632,5,60,14.48,0
CUST04632,144780,0.07,29,14,20921,574,7,48,14.48,1
CUST04633,157650,0.54,26,5,77929,355,1,48,18.82,1
CUST04634,111573,0.1,25,12,59268,645,1,60,9.47,0
CUST04635,190969,0.06,25,6,40709,328,2,48,16.27,0
CUST04636,173695,0.51,29,6,88237,744,4,48,12.19,0
CUST04637,185552,0.05,32,7,32735,300,5,36,18.9,0
CUST04638,64041,0.51,15,6,40525,628,3,48,14.02,0
CUST04639,131186,0.16,27,15,66307,811,1,60,6.33,0
CUST04640,38301,0.14,30,12,79524,654,1,48,9.1,1
CUST04641,116110,0.41,15,5,92103,833,2,60,8.55,0
CUST04642,165814,0.06,37,4,66370,530,5,48,13.96,1
CUST04643,78066,0.31,3,12,79347,467,6,36,18.04,0
CUST04644,87226,0.27,34,3,65862,456,2,60,15.66,0
CUST04645,109745,0.29,39,4,48796,652,4,36,12.44,0
CUST04646,22239,0.18,10,15,21963,442,0,36,13.34,1
CUST04647,68465,0.09,6,5,65784,589,6,48,13.61,1
CUST04648,43714,0.57,24,3,62628,637,4,60,15.51,0
CUST04649,162677,0.55,39,12,70338,782,3,60,11.48,0
CUST04650,20519,0.13,4,4,10682,847,1,60,5.31,0
CUST04651,105612,0.59,2,9,3566,721,1,36,11.23,0
CUST04652,131995,0.35,35,14,66958,679,8,48,15.13,1
CUST04653,107387,0.52,26,2,93013,452,0,48,15.84,1
CUST04654,33012,0.12,17,1,44141,848,0,48,4,0
CUST04655,87295,0.18,13,9,59456,629,8,36,14.86,0
CUST04656,25288,0.15,14,14,94457,475,4,36,15.18,1
CUST04657,71115,0.48,34,3,45848,330,8,48,23.79,1
CUST04658,68275,0.5,6,6,26453,658,4,60,14.49,0
CUST04659,195098,0.44,14,3,63594,713,1,60,10.71,0
CUST04660,117053,0.19,1,10,34678,347,6,60,20.19,0
CUST04661,26749,0.27,37,10,13151,483,0,48,13.17,0
CUST04662,62091,0.06,5,3,54724,668,4,36,10.25,1
CUST04663,69051,0.34,30,12,28793,803,6,60,11.45,0
CUST04664,120329,0.46,32,4,31977,481,5,36,18.23,0
CUST04665,128418,0.43,20,13,93352,821,4,36,9.87,0
CUST04666,26844,0.12,18,9,70724,481,1,36,12.71,0
CUST04667,132737,0.34,1,3,14728,545,8,48,17.97,1
CUST04668,34613,0.52,9,5,59766,491,6,48,19.19,1
CUST04669,161313,0.08,33,15,31106,695,7,48,11.92,0
CUST04670,97308,0.1,29,6,60585,424,3,48,15.19,0
CUST04671,53511,0.21,38,4,92058,371,4,48,17.93,0
CUST04672,22857,0.5,24,3,36674,677,8,36,16.37,1
CUST04673,39698,0.14,31,4,81609,641,5,36,12.18,0
CUST04674,146249,0.38,15,4,13445,696,2,48,10.8,0
CUST04675,192052,0.49,17,9,88995,829,3,60,9.98,0
CUST04676,162771,0.27,2,2,81101,412,0,48,14.72,0
CUST04677,65388,0.28,5,7,63380,537,2,36,13.47,0
CUST04678,87464,0.38,38,7,82079,618,1,60,12.3,0
CUST04679,69138,0.57,8,1,4288,732,2,48,11.53,0
CUST04680,120616,0.39,18,5,40201,660,2,36,11.67,0
CUST04681,22388,0.48,27,15,72288,758,7,36,13.75,0
CUST04682,118978,0.58,15,11,7680,650,2,60,13.9,0
CUST04683,190336,0.33,33,11,17520,309,6,36,21.64,0
CUST04684,82871,0.33,25,7,28963,465,4,60,17.34,1
CUST04685,121999,0.27,2,6,53680,499,0,48,12.82,0
CUST04686,142852,0.41,16,3,13112,729,3,36,11.02,0
CUST04687,193160,0.08,33,15,68038,487,4,36,14.36,0
CUST04688,196760,0.08,33,7,16900,469,1,60,13.15,0
CUST04689,37214,0.14,40,1,13669,321,0,36,15.66,0
CUST04690,76415,0.48,29,15,77873,477,0,36,14.98,1
CUST04691,106695,0.25,20,3,99097,314,0,48,16.69,0
CUST04692,198269,0.53,40,11,47340,417,2,36,18.09,0
CUST04693,56478,0.52,25,7,63042,772,3,36,10.96,0
CUST04694,94483,0.05,5,4,90304,524,5,36,14.01,1
CUST04695,160337,0.05,20,15,5009,694,0,48,6.8,0
CUST04696,164469,0.07,38,10,74765,733,1,48,6.81,0
CUST04697,187238,0.21,31,3,71834,816,6,48,9.62,0
CUST04698,38769,0.3,15,1,19775,430,0,36,14.56,0
CUST04699,138506,0.45,27,10,4002,646,6,36,15.25,0
CUST04700,128076,0.1,27,12,70214,372,7,36,19.13,1
CUST04701,169806,0.33,4,7,22986,486,5,36,17.08,0
CUST04702,37322,0.45,9,15,46252,308,6,36,22.63,1
CUST04703,63620,0.12,27,10,1781,615,7,48,13.99,0
CUST04704,119075,0.46,40,10,18620,715,6,36,13.83,0
CUST04705,149900,0.52,13,13,54493,823,2,48,9.15,0
CUST04706,146301,0.3,3,14,25895,765,5,36,10.75,0
CUST04707,146479,0.4,33,1,74994,601,2,36,13.03,0
CUST04708,77179,0.53,17,5,77519,773,4,36,11.72,0
CUST04709,69397,0.3,9,12,38251,438,0,60,14.89,0
CUST04710,112651,0.43,20,4,88775,591,5,48,15.59,0
CUST04711,105681,0.46,3,12,6555,318,3,48,20.39,1
CUST04712,68727,0.55,20,13,20795,503,1,60,16.17,0
CUST04713,178981,0.3,3,7,7831,639,3,60,12.6,1
CUST04714,23719,0.29,13,6,35573,749,0,36,7.52,0
CUST04715,185765,0.25,18,12,50106,585,4,36,13.58,0
CUST04716,37378,0.13,3,12,80065,401,3,36,15.94,1
CUST04717,50789,0.44,20,14,78347,380,0,60,17.27,0
CUST04718,23351,0.28,9,5,18979,814,2,36,7.43,0
CUST04719,87592,0.08,12,3,18732,837,5,36,7.42,0
CUST04720,145073,0.31,7,15,77648,331,5,60,20.8,1
CUST04721,138122,0.07,28,3,42229,751,0,36,5.72,0
CUST04722,92908,0.33,0,5,40369,729,4,48,11.08,1
CUST04723,116335,0.55,40,3,62582,788,6,48,12.95,0
CUST04724,74684,0.16,5,6,55780,530,8,60,17.36,0
CUST04725,164326,0.41,4,4,72047,633,6,48,15.21,1
CUST04726,85841,0.38,8,14,22342,493,1,48,14.53,1
CUST04727,95826,0.57,22,8,19357,754,3,36,11.75,1
CUST04728,179176,0.47,40,13,18679,789,1,60,9.29,0
CUST04729,66537,0.05,22,1,46634,693,8,60,12.93,0
CUST04730,190095,0.6,29,12,19051,846,5,48,11.39,0
CUST04731,138856,0.21,11,7,55761,424,5,48,17.47,0
CUST04732,174426,0.56,6,11,37128,777,6,48,13.27,1
CUST04733,189909,0.21,13,10,93314,841,4,48,7.68,0
CUST04734,123740,0.52,1,3,19196,547,4,48,16.57,1
CUST04735,28006,0.44,11,10,83927,722,7,48,14.21,1
CUST04736,55339,0.06,40,11,65070,716,3,48,8.5,0
CUST04737,45206,0.31,40,4,41495,305,5,36,20.87,0
CUST04738,147173,0.53,40,10,91198,506,7,60,20.15,1
CUST04739,174175,0.09,9,13,5535,309,0,36,15.52,1
CUST04740,185179,0.32,10,13,66352,645,0,60,10.53,1
CUST04741,108699,0.35,40,14,15111,848,8,36,11.44,0
CUST04742,168169,0.16,3,13,38309,377,5,48,18.1,0
CUST04743,38999,0.13,35,11,17502,395,2,36,15.37,1
CUST04744,80037,0.41,15,15,91834,480,4,60,17.65,1
CUST04745,151174,0.19,4,1,4261,754,6,60,11.31,0
CUST04746,44933,0.54,16,2,46196,616,3,48,14.53,1
CUST04747,167290,0.51,18,6,50570,629,0,36,11.9,0
CUST04748,162268,0.33,28,11,62527,482,3,36,15.77,1
CUST04749,133401,0.12,27,7,97950,695,6,60,12.04,0
CUST04750,22594,0.36,25,8,5192,549,2,60,14.35,0
CUST04751,96124,0.43,20,5,33652,486,4,48,17.18,0
CUST04752,103118,0.39,2,2,79626,316,2,48,19.17,1
CUST04753,53122,0.35,8,4,29378,566,5,60,16,1
CUST04754,107440,0.18,40,3,37209,835,3,60,7.37,0
CUST04755,117389,0.52,36,5,74822,763,8,48,14.66,0
CUST04756,60869,0.33,38,2,38477,659,3,48,11.91,0
CUST04757,169358,0.54,22,15,29979,456,3,36,18.02,1
CUST04758,110883,0.59,9,12,7055,755,2,60,11.69,0
CUST04759,191536,0.24,16,4,7858,346,0,36,15.92,1
CUST04760,194533,0.24,32,15,24532,622,8,36,15.49,0
CUST04761,39706,0.42,27,5,41402,779,2,60,9.81,0
CUST04762,34916,0.19,5,4,37568,336,3,36,17.83,0
CUST04763,179333,0.53,31,14,17081,494,5,60,19.01,1
CUST04764,135189,0.47,29,3,72994,687,6,36,14.52,1
CUST04765,145620,0.35,31,5,31119,652,1,36,10.82,0
CUST04766,69230,0.25,23,6,16219,539,5,36,15.29,0
CUST04767,104495,0.25,25,9,61643,571,7,60,16.49,1
CUST04768,115615,0.12,36,14,60218,643,1,36,9.18,1
CUST04769,96971,0.22,6,7,73811,836,3,60,7.67,0
CUST04770,180089,0.39,34,9,75494,399,4,36,18.76,1
CUST04771,98763,0.08,1,7,80011,682,5,36,10.81,1
CUST04772,28234,0.08,0,3,33061,786,8,48,10.64,0
CUST04773,86566,0.56,31,1,48265,676,2,60,13.18,0
CUST04774,60511,0.32,22,15,69127,810,1,60,7.63,0
CUST04775,193807,0.08,1,7,14468,627,7,60,13.91,1
CUST04776,75178,0.22,6,5,4339,621,2,60,11.66,0
CUST04777,138618,0.4,40,3,16666,595,2,48,13.16,0
CUST04778,91992,0.44,10,3,67161,733,8,60,15.17,0
CUST04779,53768,0.47,6,5,78303,674,6,48,14.8,0
CUST04780,151024,0.39,22,6,37503,818,0,36,6.82,0
CUST04781,107594,0.39,3,9,9521,484,4,48,16.91,0
CUST04782,162506,0.37,27,9,2944,591,0,60,12.11,0
CUST04783,52995,0.27,29,8,27544,485,5,48,16.62,0
CUST04784,111102,0.41,18,2,77061,499,0,60,14.44,0
CUST04785,155416,0.4,25,15,86412,673,1,48,10.76,0
CUST04786,45954,0.51,39,13,78682,605,5,48,15.93,1
CUST04787,124451,0.15,16,5,90445,399,7,48,18.94,0
CUST04788,185676,0.45,15,12,9206,553,3,60,15.68,1
CUST04789,139851,0.18,22,3,42408,530,1,60,12.62,0
CUST04790,113617,0.34,32,9,22600,773,6,36,11.6,0
CUST04791,65497,0.4,18,11,39257,795,7,48,12.3,0
CUST04792,31321,0.56,13,8,91360,648,0,48,11.89,1
CUST04793,34504,0.56,35,3,39979,413,3,48,19.11,1
CUST04794,70139,0.13,6,5,31383,481,6,48,16.29,0
CUST04795,91412,0.5,34,11,46453,703,2,48,11.61,0
CUST04796,123271,0.42,28,14,26758,507,2,36,15.24,1
CUST04797,143298,0.08,6,9,45572,510,0,48,11.06,0
CUST04798,107829,0.49,8,6,82812,843,0,48,7.07,0
CUST04799,139838,0.34,38,13,80674,519,1,48,13.64,0
CUST04800,96047,0.24,3,2,95969,511,8,48,17.92,0
CUST04801,72448,0.36,5,10,23685,358,1,60,17.81,1
CUST04802,57991,0.14,26,11,90248,713,5,60,11.11,0
CUST04803,33206,0.12,23,11,86087,662,0,48,8.06,0
CUST04804,21891,0.46,16,11,75127,444,2,48,16.94,1
CUST04805,187600,0.39,33,5,74887,460,6,48,18.83,1
CUST04806,191171,0.43,40,9,80200,819,4,48,9.92,1
CUST04807,132227,0.25,28,8,39800,836,6,36,9.51,1
CUST04808,125709,0.16,24,10,26933,694,6,60,12.38,1
CUST04809,189669,0.14,2,12,21085,401,4,48,16.72,1
CUST04810,149776,0.13,28,5,38937,650,1,60,9.6,0
CUST04811,37139,0.12,34,15,47080,541,5,60,14.7,1
CUST04812,132900,0.11,9,5,97971,497,5,48,15.08,0
CUST04813,133444,0.36,14,12,70499,533,6,60,17.5,1
CUST04814,149078,0.41,1,1,87775,636,2,36,12.35,0
CUST04815,122831,0.25,39,11,10938,545,1,36,12.35,1
